client_id	aud_path	sentence	up_votes	down_votes	age	age_num	gender	accent	num_words	num_onsets	onset_stren_mean	dom_freq	count_13_n-1_13	count_14_n-1_13	count_15_n-1_13	count_16_n-1_13	count_13_n-1_14	count_14_n-1_14	count_15_n-1_14	count_16_n-1_14	count_13_n-1_15	count_14_n-1_15	count_15_n-1_15	count_16_n-1_15	count_13_n-1_16	count_14_n-1_16	count_15_n-1_16	count_16_n-1_16	count_13_n-2_13	count_14_n-2_13	count_15_n-2_13	count_16_n-2_13	count_13_n-2_14	count_14_n-2_14	count_15_n-2_14	count_16_n-2_14	count_13_n-2_15	count_14_n-2_15	count_15_n-2_15	count_16_n-2_15	count_13_n-2_16	count_14_n-2_16	count_15_n-2_16	count_16_n-2_16	count_13_n-3_13	count_14_n-3_13	count_15_n-3_13	count_16_n-3_13	count_13_n-3_14	count_14_n-3_14	count_15_n-3_14	count_16_n-3_14	count_13_n-3_15	count_14_n-3_15	count_15_n-3_15	count_16_n-3_15	count_13_n-3_16	count_14_n-3_16	count_15_n-3_16	count_16_n-3_16	count_13_n-4_13	count_14_n-4_13	count_15_n-4_13	count_16_n-4_13	count_13_n-4_14	count_14_n-4_14	count_15_n-4_14	count_16_n-4_14	count_13_n-4_15	count_14_n-4_15	count_15_n-4_15	count_16_n-4_15	count_13_n-4_16	count_14_n-4_16	count_15_n-4_16	count_16_n-4_16	acc_ratio_count_13_n-1_13	acc_ratio_count_14_n-1_13	acc_ratio_count_15_n-1_13	acc_ratio_count_16_n-1_13	acc_ratio_count_13_n-1_14	acc_ratio_count_14_n-1_14	acc_ratio_count_15_n-1_14	acc_ratio_count_16_n-1_14	acc_ratio_count_13_n-1_15	acc_ratio_count_14_n-1_15	acc_ratio_count_15_n-1_15	acc_ratio_count_16_n-1_15	acc_ratio_count_13_n-1_16	acc_ratio_count_14_n-1_16	acc_ratio_count_15_n-1_16	acc_ratio_count_16_n-1_16	acc_ratio_count_13_n-2_13	acc_ratio_count_14_n-2_13	acc_ratio_count_15_n-2_13	acc_ratio_count_16_n-2_13	acc_ratio_count_13_n-2_14	acc_ratio_count_14_n-2_14	acc_ratio_count_15_n-2_14	acc_ratio_count_16_n-2_14	acc_ratio_count_13_n-2_15	acc_ratio_count_14_n-2_15	acc_ratio_count_15_n-2_15	acc_ratio_count_16_n-2_15	acc_ratio_count_13_n-2_16	acc_ratio_count_14_n-2_16	acc_ratio_count_15_n-2_16	acc_ratio_count_16_n-2_16	acc_ratio_count_13_n-3_13	acc_ratio_count_14_n-3_13	acc_ratio_count_15_n-3_13	acc_ratio_count_16_n-3_13	acc_ratio_count_13_n-3_14	acc_ratio_count_14_n-3_14	acc_ratio_count_15_n-3_14	acc_ratio_count_16_n-3_14	acc_ratio_count_13_n-3_15	acc_ratio_count_14_n-3_15	acc_ratio_count_15_n-3_15	acc_ratio_count_16_n-3_15	acc_ratio_count_13_n-3_16	acc_ratio_count_14_n-3_16	acc_ratio_count_15_n-3_16	acc_ratio_count_16_n-3_16	acc_ratio_count_13_n-4_13	acc_ratio_count_14_n-4_13	acc_ratio_count_15_n-4_13	acc_ratio_count_16_n-4_13	acc_ratio_count_13_n-4_14	acc_ratio_count_14_n-4_14	acc_ratio_count_15_n-4_14	acc_ratio_count_16_n-4_14	acc_ratio_count_13_n-4_15	acc_ratio_count_14_n-4_15	acc_ratio_count_15_n-4_15	acc_ratio_count_16_n-4_15	acc_ratio_count_13_n-4_16	acc_ratio_count_14_n-4_16	acc_ratio_count_15_n-4_16	acc_ratio_count_16_n-4_16	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	median_func_num	MEDIAN_func_num
aec0db8667fd63471da924559b9c2024ef9b7362db5d7936a1ca97a6d9534becf2d0aabc2a8750e67ddc44c02e9865565be7c5bdf4c944d9a12353a0c4a1bee2	commonvoice\train\clips\common_voice_en_19627861.wav	"The ""New Straits Times"" is part of Media Prima group of companies."	4	0	twenties	25	female	canada	12	22	1.6702291	457.316168516057	20	20	20	19	18	18	18	18	17	17	17	17	17	16	16	17	19	17	16	16	19	18	18	16	19	18	18	18	20	19	17	19	18	18	17	17	20	21	20	20	18	18	18	18	16	15	15	14	17	16	18	17	14	13	13	13	13	13	13	12	14	14	12	12	1.66666666666667	1.66666666666667	1.66666666666667	1.58333333333333	1.5	1.5	1.5	1.5	1.41666666666667	1.41666666666667	1.41666666666667	1.41666666666667	1.41666666666667	1.33333333333333	1.33333333333333	1.41666666666667	1.58333333333333	1.41666666666667	1.33333333333333	1.33333333333333	1.58333333333333	1.5	1.5	1.33333333333333	1.58333333333333	1.5	1.5	1.5	1.66666666666667	1.58333333333333	1.41666666666667	1.58333333333333	1.5	1.5	1.41666666666667	1.41666666666667	1.66666666666667	1.75	1.66666666666667	1.66666666666667	1.5	1.5	1.5	1.5	1.33333333333333	1.25	1.25	1.16666666666667	1.41666666666667	1.33333333333333	1.5	1.41666666666667	1.16666666666667	1.08333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1	1.16666666666667	1.16666666666667	1	1																																																																	57	62
33074e02e42263086b559f475cc4b4c01ce5517d33e9397d32fa99e9364cb4c33e8c258bfd612de6c387dfea6efb77d85052bc0286186b576f73ec598a2bacfb	commonvoice\train\clips\common_voice_en_19627890.wav	Gerhart's high school statistics garnered him interest from many top college football programs.	3	0	seventies	75	female	us	13	35	2.055444	256.942169196056	28	27	25	24	27	24	24	24	24	23	23	23	25	25	23	22	28	27	27	27	27	27	27	27	25	24	24	24	21	21	21	21	21	22	21	22	21	19	19	19	17	17	17	17	18	18	18	17	17	17	17	17	18	18	18	17	16	16	16	16	14	14	14	14	2.15384615384615	2.07692307692308	1.92307692307692	1.84615384615385	2.07692307692308	1.84615384615385	1.84615384615385	1.84615384615385	1.84615384615385	1.76923076923077	1.76923076923077	1.76923076923077	1.92307692307692	1.92307692307692	1.76923076923077	1.69230769230769	2.15384615384615	2.07692307692308	2.07692307692308	2.07692307692308	2.07692307692308	2.07692307692308	2.07692307692308	2.07692307692308	1.92307692307692	1.84615384615385	1.84615384615385	1.84615384615385	1.61538461538462	1.61538461538462	1.61538461538462	1.61538461538462	1.61538461538462	1.69230769230769	1.61538461538462	1.69230769230769	1.61538461538462	1.46153846153846	1.46153846153846	1.46153846153846	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.38461538461538	1.38461538461538	1.38461538461538	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.38461538461538	1.38461538461538	1.38461538461538	1.30769230769231	1.23076923076923	1.23076923076923	1.23076923076923	1.23076923076923	1.07692307692308	1.07692307692308	1.07692307692308	1.07692307692308																																																																	61	61
aec0db8667fd63471da924559b9c2024ef9b7362db5d7936a1ca97a6d9534becf2d0aabc2a8750e67ddc44c02e9865565be7c5bdf4c944d9a12353a0c4a1bee2	commonvoice\train\clips\common_voice_en_19627915.wav	It is one of the predecessor parties of the modern-day GreenLeft.	3	0	twenties	25	female	canada	11	24	1.7256341	474.865932061942	17	16	16	15	15	16	13	13	14	14	14	12	12	12	12	12	14	13	14	14	13	13	13	14	12	12	13	12	10	10	8	8	9	8	8	8	8	8	8	8	8	7	7	7	8	8	7	7	8	7	7	7	8	8	9	7	10	9	9	9	10	10	9	9	1.54545454545455	1.45454545454545	1.45454545454545	1.36363636363636	1.36363636363636	1.45454545454545	1.18181818181818	1.18181818181818	1.27272727272727	1.27272727272727	1.27272727272727	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1.27272727272727	1.18181818181818	1.27272727272727	1.27272727272727	1.18181818181818	1.18181818181818	1.18181818181818	1.27272727272727	1.09090909090909	1.09090909090909	1.18181818181818	1.09090909090909	0.909090909090909	0.909090909090909	0.727272727272727	0.727272727272727	0.818181818181818	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.636363636363636	0.636363636363636	0.636363636363636	0.727272727272727	0.727272727272727	0.636363636363636	0.636363636363636	0.727272727272727	0.636363636363636	0.636363636363636	0.636363636363636	0.727272727272727	0.727272727272727	0.818181818181818	0.636363636363636	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818																																																																	25	25
aec0db8667fd63471da924559b9c2024ef9b7362db5d7936a1ca97a6d9534becf2d0aabc2a8750e67ddc44c02e9865565be7c5bdf4c944d9a12353a0c4a1bee2	commonvoice\train\clips\common_voice_en_19627916.wav	Sand mixed with potash and heat coalesced into pearls of water glass.	3	0	twenties	25	female	canada	12	25	1.726536	413.186180570581	19	18	19	18	19	20	18	17	18	19	18	18	20	19	19	19	21	21	21	20	20	19	19	19	18	18	18	18	21	20	19	18	21	21	19	19	22	21	21	21	22	22	22	21	23	21	21	21	22	22	21	21	23	21	21	21	20	19	18	17	18	17	18	16	1.58333333333333	1.5	1.58333333333333	1.5	1.58333333333333	1.66666666666667	1.5	1.41666666666667	1.5	1.58333333333333	1.5	1.5	1.66666666666667	1.58333333333333	1.58333333333333	1.58333333333333	1.75	1.75	1.75	1.66666666666667	1.66666666666667	1.58333333333333	1.58333333333333	1.58333333333333	1.5	1.5	1.5	1.5	1.75	1.66666666666667	1.58333333333333	1.5	1.75	1.75	1.58333333333333	1.58333333333333	1.83333333333333	1.75	1.75	1.75	1.83333333333333	1.83333333333333	1.83333333333333	1.75	1.91666666666667	1.75	1.75	1.75	1.83333333333333	1.83333333333333	1.75	1.75	1.91666666666667	1.75	1.75	1.75	1.66666666666667	1.58333333333333	1.5	1.41666666666667	1.5	1.41666666666667	1.5	1.33333333333333																																																																		63
e43fa16ca7e32b57ddf4f216dd0b20eb151f81a54c90555db6647cb6f277e2017d11da14651019abac0933e0e63cb13f818042f9641035eeb74ea0f9d8a98fe0	commonvoice\train\clips\common_voice_en_19628502.wav	The individual has very little, if any, control over these characteristics.	4	0	sixties	65	female		11	37	1.7991632	266.824560318981	27	28	27	26	26	25	23	23	23	22	21	22	20	21	21	20	18	18	17	17	17	17	15	16	16	14	14	14	15	14	14	15	15	14	14	14	16	15	15	14	13	13	12	12	14	14	13	13	14	14	13	13	13	13	13	13	13	13	13	13	12	12	12	12	2.45454545454545	2.54545454545455	2.45454545454545	2.36363636363636	2.36363636363636	2.27272727272727	2.09090909090909	2.09090909090909	2.09090909090909	2	1.90909090909091	2	1.81818181818182	1.90909090909091	1.90909090909091	1.81818181818182	1.63636363636364	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.36363636363636	1.45454545454545	1.45454545454545	1.27272727272727	1.27272727272727	1.27272727272727	1.36363636363636	1.27272727272727	1.27272727272727	1.36363636363636	1.36363636363636	1.27272727272727	1.27272727272727	1.27272727272727	1.45454545454545	1.36363636363636	1.36363636363636	1.27272727272727	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1.27272727272727	1.27272727272727	1.18181818181818	1.18181818181818	1.27272727272727	1.27272727272727	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909																																																																	60	60
87f7fd644b7aba541d10b2cbcfd5aeb0e277a839a45d571ff8932f786cbbb29a2ca4d6b55b96e917958ae3ade5dccbabcfafd0716e8f1b2219a027ee2f8c6243	commonvoice\train\clips\common_voice_en_19628566.wav	A brother was Arthur Penrhyn Stanley and his sister Mary Stanley.	3	0	twenties	25	female	us	11	26	1.8812865	236.155070627144	18	17	17	17	18	17	17	17	19	19	18	18	22	21	20	19	19	19	18	18	17	17	17	17	18	17	16	16	14	13	13	12	14	13	13	12	10	10	10	9	9	9	9	9	10	10	9	8	10	9	9	9	8	9	8	8	8	8	7	7	7	7	6	6	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.72727272727273	1.72727272727273	1.63636363636364	1.63636363636364	2	1.90909090909091	1.81818181818182	1.72727272727273	1.72727272727273	1.72727272727273	1.63636363636364	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.63636363636364	1.54545454545455	1.45454545454545	1.45454545454545	1.27272727272727	1.18181818181818	1.18181818181818	1.09090909090909	1.27272727272727	1.18181818181818	1.18181818181818	1.09090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.909090909090909	0.909090909090909	0.818181818181818	0.727272727272727	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.727272727272727	0.818181818181818	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.636363636363636	0.636363636363636	0.636363636363636	0.636363636363636	0.545454545454545	0.545454545454545																																																																	37	37
e43fa16ca7e32b57ddf4f216dd0b20eb151f81a54c90555db6647cb6f277e2017d11da14651019abac0933e0e63cb13f818042f9641035eeb74ea0f9d8a98fe0	commonvoice\train\clips\common_voice_en_19628647.wav	The number of cardinals eligible to vote appears in parentheses.	3	0	sixties	65	female		10	31	1.983876	435.506753624084	18	17	16	17	20	19	18	18	19	18	18	18	23	20	20	20	19	19	19	19	20	18	18	16	16	16	16	16	16	15	15	15	16	15	16	15	16	15	15	14	15	15	14	14	13	13	13	13	15	15	14	14	13	13	13	13	13	12	12	11	12	12	12	11	1.8	1.7	1.6	1.7	2	1.9	1.8	1.8	1.9	1.8	1.8	1.8	2.3	2	2	2	1.9	1.9	1.9	1.9	2	1.8	1.8	1.6	1.6	1.6	1.6	1.6	1.6	1.5	1.5	1.5	1.6	1.5	1.6	1.5	1.6	1.5	1.5	1.4	1.5	1.5	1.4	1.4	1.3	1.3	1.3	1.3	1.5	1.5	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.2	1.2	1.1	1.2	1.2	1.2	1.1																																																																	61	61
e43fa16ca7e32b57ddf4f216dd0b20eb151f81a54c90555db6647cb6f277e2017d11da14651019abac0933e0e63cb13f818042f9641035eeb74ea0f9d8a98fe0	commonvoice\train\clips\common_voice_en_19628703.wav	She speaks both Hebrew and Arabic.	3	0	sixties	65	female		6	17	1.6607338	291.700924180138	11	10	10	10	10	10	10	10	11	11	10	10	10	10	10	10	9	9	9	9	10	10	10	10	10	10	9	9	11	11	11	10	11	11	11	11	10	10	10	10	10	10	10	10	11	10	9	9	10	10	9	9	10	9	9	9	11	10	9	9	9	9	9	8	1.83333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.83333333333333	1.83333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.5	1.5	1.5	1.5	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.5	1.5	1.83333333333333	1.83333333333333	1.83333333333333	1.66666666666667	1.83333333333333	1.83333333333333	1.83333333333333	1.83333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.83333333333333	1.66666666666667	1.5	1.5	1.66666666666667	1.66666666666667	1.5	1.5	1.66666666666667	1.5	1.5	1.5	1.83333333333333	1.66666666666667	1.5	1.5	1.5	1.5	1.5	1.33333333333333																																																																		63
e43fa16ca7e32b57ddf4f216dd0b20eb151f81a54c90555db6647cb6f277e2017d11da14651019abac0933e0e63cb13f818042f9641035eeb74ea0f9d8a98fe0	commonvoice\train\clips\common_voice_en_19628706.wav	After they lost the title, Kernodle was fired and replaced with Krusher Khruschev.	3	0	sixties	65	female		13	27	2.021044	463.109294346738	22	21	20	20	19	19	19	18	19	18	16	16	19	19	19	19	20	20	19	18	18	16	16	15	16	15	15	14	17	16	15	15	17	16	16	15	17	17	17	16	20	19	18	18	18	18	18	18	20	19	18	18	18	18	18	18	17	17	16	16	15	15	15	15	1.69230769230769	1.61538461538462	1.53846153846154	1.53846153846154	1.46153846153846	1.46153846153846	1.46153846153846	1.38461538461538	1.46153846153846	1.38461538461538	1.23076923076923	1.23076923076923	1.46153846153846	1.46153846153846	1.46153846153846	1.46153846153846	1.53846153846154	1.53846153846154	1.46153846153846	1.38461538461538	1.38461538461538	1.23076923076923	1.23076923076923	1.15384615384615	1.23076923076923	1.15384615384615	1.15384615384615	1.07692307692308	1.30769230769231	1.23076923076923	1.15384615384615	1.15384615384615	1.30769230769231	1.23076923076923	1.23076923076923	1.15384615384615	1.30769230769231	1.30769230769231	1.30769230769231	1.23076923076923	1.53846153846154	1.46153846153846	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.53846153846154	1.46153846153846	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538	1.30769230769231	1.30769230769231	1.23076923076923	1.23076923076923	1.15384615384615	1.15384615384615	1.15384615384615	1.15384615384615																																																																	31	27
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19628785.wav	Tomatoes are grown under glass, for example at Campile.	3	0	fifties	55	female		9	20	1.3578312	190.832380304763	15	15	15	14	15	14	15	14	15	14	13	13	15	14	13	13	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	10	10	10	10	11	11	11	11	11	12	10	9	11	11	11	11	11	11	10	9	10	9	9	8	9	7	7	7	1.66666666666667	1.66666666666667	1.66666666666667	1.55555555555556	1.66666666666667	1.55555555555556	1.66666666666667	1.55555555555556	1.66666666666667	1.55555555555556	1.44444444444444	1.44444444444444	1.66666666666667	1.55555555555556	1.44444444444444	1.44444444444444	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.33333333333333	1.11111111111111	1	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.11111111111111	1	1.11111111111111	1	1	0.888888888888889	1	0.777777777777778	0.777777777777778	0.777777777777778																																																																	36	57
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19628789.wav	The promoter again failed to meet the required ticket sales.	3	1	fifties	55	female		10	19	1.6179385	146.702392359287	15	14	14	13	14	13	14	14	14	14	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	13	14	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	11	12	10	9	8	8	1.5	1.4	1.4	1.3	1.4	1.3	1.4	1.4	1.4	1.4	1.4	1.4	1.5	1.5	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.6	1.3	1.4	1.2	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.1	1.2	1	0.9	0.8	0.8																																																																	60	60
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19628820.wav	It flows from there into the river Jucar.	3	0	fifties	55	female		8	14	1.4837625	122.337186659661	12	14	14	11	12	12	12	12	11	10	10	11	14	11	12	10	11	11	11	11	11	11	11	11	8	8	8	8	8	9	8	8	8	8	8	8	8	8	8	8	9	9	9	8	8	8	7	7	9	8	8	8	8	7	7	7	9	9	8	9	8	8	8	8	1.5	1.75	1.75	1.375	1.5	1.5	1.5	1.5	1.375	1.25	1.25	1.375	1.75	1.375	1.5	1.25	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1	1	1	1	1	1.125	1	1	1	1	1	1	1	1	1	1	1.125	1.125	1.125	1	1	1	0.875	0.875	1.125	1	1	1	1	0.875	0.875	0.875	1.125	1.125	1	1.125	1	1	1	1																																																																	43	38
e43fa16ca7e32b57ddf4f216dd0b20eb151f81a54c90555db6647cb6f277e2017d11da14651019abac0933e0e63cb13f818042f9641035eeb74ea0f9d8a98fe0	commonvoice\train\clips\common_voice_en_19628836.wav	The action takes place in Scotland.	3	0	sixties	65	female		6	18	1.6853116	329.185856025716	16	16	16	15	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	10	11	11	11	11	12	12	11	10	12	12	10	10	11	10	10	9	12	12	10	10	11	11	11	8	10	8	8	7	11	10	10	9	11	8	6	6	8	7	5	5	6	6	7	7	2.66666666666667	2.66666666666667	2.66666666666667	2.5	2	2	2	2	2	2	2	2	2	2	1.83333333333333	1.83333333333333	1.83333333333333	1.83333333333333	1.83333333333333	1.66666666666667	1.83333333333333	1.83333333333333	1.83333333333333	1.83333333333333	2	2	1.83333333333333	1.66666666666667	2	2	1.66666666666667	1.66666666666667	1.83333333333333	1.66666666666667	1.66666666666667	1.5	2	2	1.66666666666667	1.66666666666667	1.83333333333333	1.83333333333333	1.83333333333333	1.33333333333333	1.66666666666667	1.33333333333333	1.33333333333333	1.16666666666667	1.83333333333333	1.66666666666667	1.66666666666667	1.5	1.83333333333333	1.33333333333333	1	1	1.33333333333333	1.16666666666667	0.833333333333333	0.833333333333333	1	1	1.16666666666667	1.16666666666667																																																																	58	57
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19629001.wav	The remainder was hacked to bits with axes...	3	0	fifties	55	female		8	19	1.7135745	136.649615182518	13	12	12	12	12	11	11	12	12	12	12	12	13	13	13	13	12	12	12	11	12	11	11	11	12	12	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	8	7	7	7	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	1.625	1.5	1.5	1.5	1.5	1.375	1.375	1.5	1.5	1.5	1.5	1.5	1.625	1.625	1.625	1.625	1.5	1.5	1.5	1.375	1.5	1.375	1.375	1.375	1.5	1.5	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1	0.875	0.875	0.875	1.25	1.25	1.25	1.25	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875																																																																	55	44
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19629002.wav	"The term ""field-programmable"" means the device is programmed by the customer, not the manufacturer."	3	0	fifties	55	female		14	34	1.7324319	214.686427842858	28	27	25	25	27	27	26	25	26	25	24	24	27	25	24	24	23	23	23	21	23	24	23	23	22	20	20	20	18	20	20	18	18	18	18	16	14	13	14	13	13	12	11	11	11	11	11	11	13	11	11	11	11	11	11	11	13	12	13	13	14	14	13	13	2	1.92857142857143	1.78571428571429	1.78571428571429	1.92857142857143	1.92857142857143	1.85714285714286	1.78571428571429	1.85714285714286	1.78571428571429	1.71428571428571	1.71428571428571	1.92857142857143	1.78571428571429	1.71428571428571	1.71428571428571	1.64285714285714	1.64285714285714	1.64285714285714	1.5	1.64285714285714	1.71428571428571	1.64285714285714	1.64285714285714	1.57142857142857	1.42857142857143	1.42857142857143	1.42857142857143	1.28571428571429	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1	0.928571428571429	1	0.928571428571429	0.928571428571429	0.857142857142857	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.928571428571429	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.928571428571429	0.857142857142857	0.928571428571429	0.928571428571429	1	1	0.928571428571429	0.928571428571429																																																																	52	49
a92fc898d71bcd3f07bb8b18152b9204ed44a3367152e04f3f3b6ac56cbde0ff26a1870ff851111b1130382931540295c62c4175dbf0ba44a771eeed1a4e6314	commonvoice\train\clips\common_voice_en_19629003.wav	He gained the sympathy of the people by his courage and his simple tastes.	3	1	fifties	55	female		14	23	1.5911661	185.38002658177	27	28	24	24	23	22	21	20	22	20	20	20	22	20	19	19	20	19	17	17	18	18	18	17	19	18	18	18	19	18	18	17	18	17	17	17	19	17	17	16	19	17	18	17	19	19	16	15	19	17	17	16	18	18	15	15	15	14	12	12	11	11	11	11	1.92857142857143	2	1.71428571428571	1.71428571428571	1.64285714285714	1.57142857142857	1.5	1.42857142857143	1.57142857142857	1.42857142857143	1.42857142857143	1.42857142857143	1.57142857142857	1.42857142857143	1.35714285714286	1.35714285714286	1.42857142857143	1.35714285714286	1.21428571428571	1.21428571428571	1.28571428571429	1.28571428571429	1.28571428571429	1.21428571428571	1.35714285714286	1.28571428571429	1.28571428571429	1.28571428571429	1.35714285714286	1.28571428571429	1.28571428571429	1.21428571428571	1.28571428571429	1.21428571428571	1.21428571428571	1.21428571428571	1.35714285714286	1.21428571428571	1.21428571428571	1.14285714285714	1.35714285714286	1.21428571428571	1.28571428571429	1.21428571428571	1.35714285714286	1.35714285714286	1.14285714285714	1.07142857142857	1.35714285714286	1.21428571428571	1.21428571428571	1.14285714285714	1.28571428571429	1.28571428571429	1.07142857142857	1.07142857142857	1.07142857142857	1	0.857142857142857	0.857142857142857	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286																																																																	54	57
